t_order,conversion_order_z0p000,psi_mag_order_z0p000,conversion_order_z0p013,psi_mag_order_z0p013,conversion_order_z0p025,psi_mag_order_z0p025,conversion_order_z0p038,psi_mag_order_z0p038,conversion_order_z0p050,psi_mag_order_z0p050,conversion_order_z0p062,psi_mag_order_z0p062,conversion_order_z0p075,psi_mag_order_z0p075,conversion_order_z0p088,psi_mag_order_z0p088,conversion_order_z0p100,psi_mag_order_z0p100,conversion_order_z0p113,psi_mag_order_z0p113,conversion_order_z0p125,psi_mag_order_z0p125,conversion_order_z0p138,psi_mag_order_z0p138,conversion_order_z0p150,psi_mag_order_z0p150,conversion_order_z0p163,psi_mag_order_z0p163,conversion_order_z0p175,psi_mag_order_z0p175,conversion_order_z0p188,psi_mag_order_z0p188,conversion_order_z0p200,psi_mag_order_z0p200,t_cycle,conversion_cycle_z0p000,psi_mag_cycle_z0p000,conversion_cycle_z0p013,psi_mag_cycle_z0p013,conversion_cycle_z0p025,psi_mag_cycle_z0p025,conversion_cycle_z0p038,psi_mag_cycle_z0p038,conversion_cycle_z0p050,psi_mag_cycle_z0p050,conversion_cycle_z0p062,psi_mag_cycle_z0p062,conversion_cycle_z0p075,psi_mag_cycle_z0p075,conversion_cycle_z0p088,psi_mag_cycle_z0p088,conversion_cycle_z0p100,psi_mag_cycle_z0p100,conversion_cycle_z0p113,psi_mag_cycle_z0p113,conversion_cycle_z0p125,psi_mag_cycle_z0p125,conversion_cycle_z0p138,psi_mag_cycle_z0p138,conversion_cycle_z0p150,psi_mag_cycle_z0p150,conversion_cycle_z0p163,psi_mag_cycle_z0p163,conversion_cycle_z0p175,psi_mag_cycle_z0p175,conversion_cycle_z0p188,psi_mag_cycle_z0p188,conversion_cycle_z0p200,psi_mag_cycle_z0p200
3.820000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.961538461538461675e-01,9.943803032542428699e-01,9.961038961038960471e-01,9.943803032542428699e-01,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.059292535844065686e-01,-1.500301384628589695e-17,8.898735865278842860e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.504520856579750321e-01,0.000000000000000000e+00,8.349522815706296175e-01,1.428571428571429871e-03,8.159628131845225729e-01,1.449275362318841898e-03,7.989240811866920033e-01,1.470588235294086402e-03,7.780574769899715193e-01,4.477611940298511194e-03,7.643083065752982463e-01,6.060606060606032845e-03,7.464583042608607943e-01,9.230769230769238567e-03,7.273754188862859849e-01,9.374999999999973632e-03,7.118066802159137563e-01,3.820000000000000000e+02,4.699999999999999734e-01,2.462309637312088961e-01,3.088607594936708667e-01,2.156530778820465732e-01,2.205128205128205066e-01,1.404179030608277978e-01,3.961038961038960693e-01,2.637855426288560623e-01,3.368421052631579427e-01,2.233830790368868113e-01,1.493333333333333457e-01,2.172124536024581665e-01,2.472972972972972971e-01,1.041108183619744165e-01,2.821917808219177592e-01,8.411301920630344375e-02,2.513888888888888840e-01,6.474710418234949638e-02,2.028169014084507116e-01,1.837159832458788444e-01,1.642857142857142849e-01,1.397151119242297512e-01,3.028985507246376718e-01,1.259898309388499948e-01,3.044117647058823262e-01,1.917314202210999852e-01,1.298507462686566971e-01,1.371415783050495274e-01,1.621212121212121382e-01,1.549243767132856275e-01,1.892307692307692302e-01,1.358365285922752685e-01,1.546874999999999500e-01,1.446925620064833662e-01
3.830000000000000000e+02,9.987500000000000266e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.974358974358974450e-01,9.962500000000000799e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.898735865278842860e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.504520856579750321e-01,0.000000000000000000e+00,8.349522815706296175e-01,1.428571428571429871e-03,8.179652727958565128e-01,1.449275362318841898e-03,8.009398775813325599e-01,1.470588235294086402e-03,7.800851315721893942e-01,4.477611940298511194e-03,7.643083065752982463e-01,7.575757575757549080e-03,7.448521245858134021e-01,1.076923076923077920e-02,7.258045105260779728e-01,6.249999999999970857e-03,7.148950971995822190e-01,3.830000000000000000e+02,5.162499999999999867e-01,2.849369447790159326e-01,1.949367088607594500e-01,2.005617112013159120e-01,2.730769230769230504e-01,1.415152376954509628e-01,2.493506493506493782e-01,2.770971174516257407e-01,1.802631578947368751e-01,3.013277907860474891e-01,2.039999999999999869e-01,1.756283362672436121e-01,2.351351351351350927e-01,6.185921515829324868e-02,3.630136986301369939e-01,1.288955487982419712e-01,2.555555555555555358e-01,7.594200089542027521e-02,1.873239436619718590e-01,1.490018875719366087e-01,2.457142857142857462e-01,2.986950786337120092e-02,2.855072463768115187e-01,1.531288264828018220e-01,2.558823529411764497e-01,2.520819559191018744e-01,2.104477611940298309e-01,1.815729880791753029e-02,1.681818181818181268e-01,7.030069345319443774e-02,2.107692307692307920e-01,1.385020306710339211e-01,1.796874999999999722e-01,1.083036818395386736e-01
3.840000000000000000e+02,9.987500000000000266e-01,9.981255870380241202e-01,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.020610081917962431e-01,1.351351351351337549e-03,8.841848293767541334e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.504520856579750321e-01,1.408450704225353489e-03,8.312274433029746001e-01,1.428571428571429871e-03,8.179652727958565128e-01,2.898550724637683797e-03,7.972325178390556877e-01,-3.265361837132813463e-17,7.817568355953147252e-01,1.492537313432837137e-03,7.675885535233052392e-01,7.575757575757549080e-03,7.448521245858134021e-01,9.230769230769238567e-03,7.273754188862859849e-01,6.249999999999970857e-03,7.148950971995822190e-01,3.840000000000000000e+02,3.724999999999999978e-01,2.811694329047879637e-01,2.468354430379746389e-01,2.002225324482736213e-01,4.025641025641025217e-01,1.543332433405063819e-01,1.714285714285714302e-01,2.060491446233156387e-01,1.552631578947368807e-01,2.102714020022695141e-01,3.586666666666666337e-01,1.724501739633797770e-01,3.202702702702702742e-01,8.391774246248510927e-02,3.479452054794520688e-01,1.480234356444952437e-01,2.388888888888888729e-01,5.313602826708087312e-02,2.028169014084507116e-01,8.318841565987429576e-02,3.685714285714286054e-01,1.747185236315828838e-01,2.550724637681158757e-01,2.045880006256477202e-01,1.808823529411764663e-01,2.411917028009049058e-01,2.835820895522387919e-01,1.241722593818764819e-01,2.363636363636363591e-01,5.834970008491899979e-02,2.200000000000000289e-01,1.666161381739477143e-01,2.234374999999999556e-01,1.514977310061111360e-01
3.850000000000000000e+02,9.987500000000000266e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.987179487179487225e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.183272837066314143e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.859775674361060060e-01,1.369863013698616270e-03,8.702756388064645243e-01,0.000000000000000000e+00,8.504520856579750321e-01,2.816901408450706978e-03,8.294915611385084153e-01,1.428571428571429871e-03,8.159628131845225729e-01,2.898550724637683797e-03,7.972325178390556877e-01,-3.265361837132813463e-17,7.817568355953147252e-01,2.985074626865674274e-03,7.639034215789324289e-01,6.060606060606032845e-03,7.464583042608607943e-01,1.230769230769231809e-02,7.242366671192504990e-01,7.812499999999972244e-03,7.133492745492910903e-01,3.850000000000000000e+02,1.837499999999999967e-01,2.827902270234953219e-01,4.151898734177214556e-01,1.762278354857708951e-01,4.179487179487179072e-01,1.790120456840824104e-01,2.389610389610389574e-01,1.845306546349412546e-01,2.684210526315789491e-01,2.227631870395105074e-01,4.466666666666666563e-01,2.224683966319710438e-01,3.770270270270270063e-01,1.420442272674254103e-01,2.780821917808218857e-01,1.466234548085674494e-01,2.555555555555555358e-01,4.574043615882980585e-02,2.535211267605634311e-01,1.068000468164698007e-02,3.442857142857143060e-01,2.181276862298777985e-01,1.840579710144927550e-01,2.752300174399587851e-01,1.264705882352941124e-01,2.145088867622971796e-01,2.731343283582089443e-01,2.064468757332016680e-01,2.878787878787878451e-01,1.592364593929417871e-01,2.061538461538461320e-01,1.932776500271048692e-01,2.187499999999999722e-01,2.191139828947482604e-01
3.860000000000000000e+02,9.962499999999999689e-01,9.943803032542428699e-01,9.987341772151898667e-01,9.981255870380241202e-01,9.974358974358974450e-01,9.962523525693678383e-01,9.974025974025975128e-01,9.962500000000000799e-01,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.840310727005018521e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.524257665626960856e-01,2.816901408450706978e-03,8.314811708631772991e-01,0.000000000000000000e+00,8.176786884222921881e-01,4.347826086956493169e-03,7.975617139130990463e-01,1.470588235294086402e-03,7.841426448676286354e-01,2.985074626865674274e-03,7.639034215789324289e-01,6.060606060606032845e-03,7.464583042608607943e-01,1.076923076923077920e-02,7.258045105260779728e-01,9.374999999999973632e-03,7.118066802159137563e-01,3.860000000000000000e+02,1.662500000000000089e-01,2.817939184936397168e-01,4.303797468354430000e-01,1.818825170267885094e-01,3.012820512820512664e-01,2.143777332187278284e-01,3.857142857142856762e-01,1.730742254063266372e-01,4.236842105263158298e-01,2.357567602424157915e-01,3.706666666666666443e-01,2.115271850141253740e-01,3.135135135135134754e-01,2.047712137972523272e-01,2.123287671232876594e-01,1.733989258905603292e-01,3.430555555555555025e-01,1.139969846092429850e-01,3.098591549295774961e-01,9.644460845480169742e-02,2.414285714285714091e-01,2.327854430586243084e-01,1.391304347826086696e-01,2.090305001668417706e-01,1.161764705882352700e-01,1.401505886537763312e-01,2.000000000000000111e-01,1.970842142334084390e-01,2.348484848484848619e-01,2.134793608290975475e-01,1.938461538461538070e-01,1.977964547205030843e-01,1.671874999999999611e-01,2.305801108075022643e-01
3.870000000000000000e+02,9.962499999999999689e-01,9.943803032542428699e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.974358974358974450e-01,9.962500000000000799e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.840310727005018521e-01,1.369863013698616270e-03,8.663510042124957788e-01,0.000000000000000000e+00,8.524257665626960856e-01,2.816901408450706978e-03,8.314811708631772991e-01,0.000000000000000000e+00,8.176786884222921881e-01,4.347826086956493169e-03,7.975617139130990463e-01,2.941176470588205329e-03,7.824760379717708991e-01,2.985074626865674274e-03,7.639034215789324289e-01,6.060606060606032845e-03,7.464583042608607943e-01,1.230769230769231809e-02,7.242366671192504990e-01,9.374999999999973632e-03,7.118066802159137563e-01,3.870000000000000000e+02,3.200000000000000067e-01,2.713709407803273632e-01,3.151898734177214778e-01,1.705643207121584626e-01,2.371794871794871695e-01,1.400502142090472857e-01,4.649350649350649234e-01,2.301222501193658510e-01,5.039473684210526994e-01,2.964661658604570427e-01,2.093333333333333157e-01,2.739496988499897090e-01,1.891891891891891719e-01,1.787237742998956103e-01,2.013698630136986079e-01,9.492595798831855725e-02,3.486111111111110938e-01,1.911682831957227102e-01,3.126760563380281965e-01,1.410673597966589365e-01,1.600000000000000033e-01,1.475158889747136270e-01,2.014492753623188526e-01,4.871793817476278987e-02,2.132352941176470229e-01,1.441570324333841385e-02,1.582089552238805652e-01,1.886754819789790427e-01,1.681818181818181268e-01,2.152723565625647706e-01,1.738461538461538169e-01,1.765865580954565361e-01,1.421874999999999389e-01,1.895677649285342770e-01
3.880000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,8.981969786744997686e-01,-1.500301384628589695e-17,8.859775674361060060e-01,1.369863013698616270e-03,8.683128396493974277e-01,1.388888888888890026e-03,8.526456986931910675e-01,2.816901408450706978e-03,8.314811708631772991e-01,1.428571428571429871e-03,8.139611861139326443e-01,2.898550724637683797e-03,7.952161655801521789e-01,2.941176470588205329e-03,7.804455858674582691e-01,2.985074626865674274e-03,7.618603874726653791e-01,4.545454545454515743e-03,7.480673014508787411e-01,9.230769230769238567e-03,7.273754188862859849e-01,6.249999999999970857e-03,7.148950971995822190e-01,3.880000000000000000e+02,4.887500000000000178e-01,2.632697048655616712e-01,2.227848101265822722e-01,1.525000000000000799e-01,2.589743589743589980e-01,1.545608698862684371e-01,3.623376623376623473e-01,2.234984619633880731e-01,3.368421052631579427e-01,2.846571402582412924e-01,1.386666666666666603e-01,2.186213907649479093e-01,2.013513513513513209e-01,1.194976464203375416e-01,2.808219178082191347e-01,6.575285164918688585e-02,2.416666666666666685e-01,1.834095485518680291e-01,2.591549295774648320e-01,1.996598670238964868e-01,1.714285714285714579e-01,9.410765112359364970e-02,3.043478260869565410e-01,1.018807513713949064e-01,3.279411764705882359e-01,1.431618402368452225e-01,1.656716417910447936e-01,1.038403221297007767e-01,1.378787878787878785e-01,1.337500000000001188e-01,1.953846153846153788e-01,1.452745246077233321e-01,1.531249999999999833e-01,1.438152026038973241e-01
3.890000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.974683544303798444e-01,9.962523525693678383e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.059292535844065686e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.681265748725816023e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.349522815706296175e-01,1.428571428571429871e-03,8.179652727958565128e-01,1.449275362318841898e-03,7.989240811866920033e-01,2.941176470588205329e-03,7.804455858674582691e-01,2.985074626865674274e-03,7.598180292017294724e-01,6.060606060606032845e-03,7.443988766111888644e-01,7.692307692307698806e-03,7.289493723846671713e-01,9.374999999999973632e-03,7.118066802159137563e-01,3.890000000000000000e+02,4.749999999999999778e-01,2.365507345158750774e-01,2.759493670886075667e-01,1.897654802644569150e-01,3.999999999999999667e-01,1.634778272427179768e-01,2.220779220779220409e-01,2.537869431235579287e-01,1.881578947368421351e-01,2.510011205154273339e-01,2.053333333333333399e-01,2.275412050596550273e-01,2.932432432432432456e-01,7.507288125548390589e-02,3.369863013698630172e-01,9.290452088031016242e-02,1.888888888888888840e-01,1.242665984888941672e-01,1.985915492957746886e-01,1.666442693284110876e-01,2.742857142857142994e-01,6.575285164918687197e-02,3.608695652173912749e-01,2.002693498766099645e-01,3.220588235294117863e-01,2.090865550435991593e-01,2.402985074626865780e-01,6.365188528237016030e-02,2.060606060606060275e-01,3.500000000000004496e-02,2.138461538461538525e-01,1.499426973880356451e-01,1.968749999999999667e-01,9.388323865312710181e-02
3.900000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.974683544303798444e-01,9.962523525693678383e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.315789473684204425e-03,9.165006478448336491e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.879250742602102786e-01,-1.520853458390625313e-17,8.661670234429382775e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.349522815706296175e-01,1.428571428571429871e-03,8.159628131845225729e-01,1.449275362318841898e-03,7.989240811866920033e-01,4.411764705882324257e-03,7.808118771509563460e-01,2.985074626865674274e-03,7.639034215789324289e-01,7.575757575757549080e-03,7.427913990482120088e-01,7.692307692307698806e-03,7.289493723846671713e-01,7.812499999999972244e-03,7.133492745492910903e-01,3.900000000000000000e+02,3.150000000000000022e-01,2.375887991888507855e-01,4.291139240506329222e-01,1.943056548327916078e-01,4.435897435897435681e-01,1.987185509709649411e-01,1.844155844155843937e-01,1.776187982731558535e-01,1.671052631578947567e-01,1.925852084143536702e-01,3.653333333333333433e-01,2.149999999999998301e-01,3.945945945945945610e-01,1.599999999999999201e-01,3.301369863013698391e-01,1.132130182443698008e-01,2.124999999999999944e-01,6.575285164918708014e-02,2.253521126760563709e-01,3.473110997362459373e-02,3.571428571428571508e-01,1.841364982832029429e-01,2.782608695652173392e-01,2.576455899098605840e-01,2.411764705882352422e-01,2.768771162447341561e-01,2.597014925373134497e-01,1.080219885023415288e-01,2.606060606060606188e-01,1.083036818395386458e-01,1.969230769230768952e-01,1.874041421634005389e-01,2.343750000000000000e-01,1.459505481318930098e-01
3.910000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.974683544303798444e-01,9.962523525693678383e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.961038961038960471e-01,9.943803032542428699e-01,1.315789473684204425e-03,9.203438555779029917e-01,0.000000000000000000e+00,9.020610081917962431e-01,-1.500301384628589695e-17,8.879250742602102786e-01,-1.520853458390625313e-17,8.661670234429382775e-01,0.000000000000000000e+00,8.504520856579750321e-01,0.000000000000000000e+00,8.349522815706296175e-01,1.428571428571429871e-03,8.159628131845225729e-01,1.449275362318841898e-03,7.969090678992176713e-01,2.941176470588205329e-03,7.804455858674582691e-01,4.477611940298511194e-03,7.643083065752982463e-01,4.545454545454515743e-03,7.460091738712063547e-01,4.615384615384619284e-03,7.321063361971401617e-01,7.812499999999972244e-03,7.133492745492910903e-01,3.910000000000000000e+02,2.049999999999999878e-01,2.167371680169325465e-01,4.291139240506329222e-01,1.734259568230777093e-01,3.230769230769230949e-01,1.951121472384536870e-01,2.428571428571428270e-01,2.208612403750371822e-01,2.947368421052631859e-01,1.473091986265622211e-01,5.320000000000000284e-01,3.420137972363103129e-01,3.756756756756756133e-01,1.805244097068316733e-01,2.753424657534246367e-01,1.550151202302537667e-01,3.125000000000000000e-01,8.228190870416154934e-02,2.957746478873239937e-01,7.145802963978228894e-02,2.928571428571428159e-01,2.560303937035601218e-01,1.608695652173912916e-01,2.277985678181494722e-01,1.514705882352940791e-01,2.446841075754615791e-01,2.343283582089552286e-01,1.594276873695407160e-01,2.818181818181818010e-01,2.414927535144689164e-01,1.846153846153846534e-01,2.079400454457967506e-01,2.359374999999999667e-01,2.108502134217559165e-01
3.920000000000000000e+02,9.987500000000000266e-01,9.981255870380241202e-01,9.974683544303798444e-01,9.962523525693678383e-01,9.974358974358974450e-01,9.962523525693678383e-01,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.661670234429382775e-01,0.000000000000000000e+00,8.504520856579750321e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.176786884222921881e-01,1.449275362318841898e-03,7.969090678992176713e-01,1.470588235294086402e-03,7.821135227701924153e-01,1.492537313432837137e-03,7.675885535233052392e-01,4.545454545454515743e-03,7.439516533350806204e-01,6.153846153846159045e-03,7.284540565471512297e-01,7.812499999999972244e-03,7.133492745492910903e-01,3.920000000000000000e+02,2.275000000000000078e-01,1.921465911745508792e-01,3.012658227848101222e-01,1.303600782448369744e-01,2.294871794871795045e-01,1.567292649762642431e-01,4.012987012987012658e-01,2.545615102485053738e-01,4.368421052631579760e-01,2.053655277791284484e-01,4.320000000000000506e-01,2.862172470344860886e-01,2.500000000000000000e-01,2.319987877123500242e-01,2.013698630136986079e-01,1.589565585309396234e-01,3.888888888888888395e-01,2.057759704144291324e-01,2.760563380281690349e-01,1.121104366238933892e-01,1.699999999999999845e-01,2.332280268321113570e-01,1.130434782608695371e-01,1.699586346732640807e-01,1.308823529411764219e-01,1.648910625231095883e-01,1.985074626865671321e-01,1.592806093032043402e-01,1.727272727272727293e-01,2.630470490235540248e-01,1.600000000000000033e-01,2.027467632294040478e-01,1.874999999999999445e-01,2.739411433136688112e-01
